id_client;sexe;metier;employeur;Enfants;enfant_conduite_accompagne;Valeur résidence principale par tranches;Revenus par tranches;formation;usage_vehicule;type_vehicule;est_rouge;points_perdus;age_vehicule;type_conduite;date_demande;etat_dossier;formule;tarif_devis
280963492;M;sous-officier de l'armée de l'air;Huet SA;NON;0; 0k-300k;40k-70k;Masters;Commercial;Van;yes;2;15.0;Highly Urban/ Urban;27/03/2022 09:47;complet;dev_integral;339,55
578768750;M;accessoiriste;Bousquet;OUI;3;300k-600k;Pas de revenus;Masters;Commercial;Van;no;4;9.0;Highly Urban/ Urban;11/05/2022 02:14;complet;dev_express;269,57
602256369;M;agent de propreté et d'hygiène;Baudry;OUI;0; 0k-300k;40k-70k;z_High School;Commercial;z_SUV;no;4;1.0;Highly Urban/ Urban;31/05/2022 03:31;complet;dev_express;276,1
422175609;F;technicien logistique;Pereira;OUI;0; 0k-300k;Pas de revenus;z_High School;Private;Sports Car;no;6;7.0;Highly Urban/ Urban;24/04/2022 23:44;complet;dev_premium;517,22
339409075;M;prototypiste en matériaux souples;Collin Étienne SARL;NON;0; 0k-300k;70k-100k;z_High School;Commercial;Sports Car;no;2;9.0;Highly Urban/ Urban;06/03/2022 04:31;complet;dev_integral;301,41
576718540;F;formulateur;Weber Reynaud SA;NON;0;300k-600k;Pas de revenus;Masters;Private;Minivan;no;0;9.0;Highly Urban/ Urban;18/02/2022 17:27;complet;dev_integral;295,29
366128758;F;infirmier;Techer;OUI;0;300k-600k;Pas de revenus;Bachelors;Private;Pickup;yes;0;12.0;Highly Urban/ Urban;05/01/2022 05:06;complet;dev_integral;322,81
37461363;M;affûteur;Turpin Millet S.A.S.;NON;0; 0k-300k;40k-70k;Bachelors;Private;z_SUV;no;5;15.0;Highly Urban/ Urban;19/02/2022 05:07;complet;dev_premium;544,57
444126807;M;conducteur d'engins forestiers de récolte en entreprises de travaux forestiers;Perrier;OUI;0; 0k-300k;-20k;z_High School;Commercial;z_SUV;no;7;;Highly Urban/ Urban;21/05/2022 17:06;complet;dev_express;273,72
37848520;M;agent de propreté et d'hygiène;Blanchet Allain SA;NON;0; 0k-300k;20k-40k;Bachelors;Private;z_SUV;no;2;11.0;Highly Urban/ Urban;13/05/2022 05:41;complet;dev_express;267,85
736718418;M;technicien biologiste;Chauvet Chevallier SA;NON;0; 0k-300k;70k-100k;Bachelors;Private;z_SUV;no;0;7.0;Highly Urban/ Urban;20/02/2022 18:23;complet;dev_integral;322,43
391209907;M;psychologue de l'éducation nationale spécialité éducation, développement et conseil en orientation scolaire et professionnelle;Monnier;OUI;1; 0k-300k;20k-40k;z_High School;Private;z_SUV;no;1;10.0;z_Highly Rural/ Rural;16/04/2022 08:28;complet;dev_integral;289,44
993821847;F;tonnelier;Voisin S.A.R.L.;NON;0; 0k-300k;70k-100k;Masters;Private;z_SUV;no;0;19.0;Highly Urban/ Urban;03/03/2022 11:37;complet;dev_integral;283,43
733443011;F;technico-commercial en agroalimentaire;Vallet Girard SARL;NON;0; 0k-300k;70k-100k;Masters;Private;Minivan;no;0;15.0;z_Highly Rural/ Rural;26/02/2022 20:58;complet;dev_express;273,35
463293999;M;agent de sûreté ferroviaire;Rousset;NON;0; 0k-300k;40k-70k;z_High School;Private;Minivan;no;0;10.0;Highly Urban/ Urban;19/02/2022 07:35;complet;dev_integral;337,72
865839595;F;chargé de pharmacovigilance;Klein SA;NON;0; 0k-300k;40k-70k;Bachelors;Private;z_SUV;no;2;5.0;Highly Urban/ Urban;05/03/2022 12:14;complet;dev_express;267,54
676767970;F;professeur dans l'enseignement agricole;Delannoy;OUI;0;300k-600k;Pas de revenus;PhD;Private;Minivan;yes;3;1.0;Highly Urban/ Urban;11/01/2022 23:53;complet;dev_express;256,25
577235524;M;éducateur sportif sportive des activités aquatiques et de la natation;Becker Boutin S.A.R.L.;NON;0; 0k-300k;20k-40k;<High School;Private;Minivan;no;1;4.0;Highly Urban/ Urban;25/03/2022 21:08;complet;dev_express;258,99
325267397;F;anatomiste;Charpentier;OUI;0; 0k-300k;20k-40k;z_High School;Commercial;Pickup;yes;0;9.0;z_Highly Rural/ Rural;22/02/2022 18:20;complet;dev_integral;299,81
529201050;M;responsable des ressources humaines;Gautier S.A.;OUI;2;300k-600k;Pas de revenus;PhD;Commercial;Van;yes;0;12.0;Highly Urban/ Urban;14/01/2022 04:38;complet;dev_integral;308,1
621666580;F;ingénieur de la police technique et scientifique;Cousin Roy S.A.;OUI;0; 0k-300k;-20k;<High School;Private;Sports Car;no;5;4.0;Highly Urban/ Urban;08/04/2022 21:31;complet;dev_express;253,44
250477489;M;enseignant spécialisé spécialisée;Olivier;NON;0; 0k-300k;70k-100k;Masters;Private;Pickup;no;0;15.0;Highly Urban/ Urban;17/04/2022 13:11;complet;dev_integral;320,46
302594351;M;animalier de laboratoire;Ledoux et Fils;NON;0;300k-600k;Pas de revenus;Bachelors;Commercial;Minivan;yes;0;9.0;z_Highly Rural/ Rural;14/05/2022 20:36;complet;dev_integral;329,63
96173378;M;chargé d'affaires en génie climatique;Robin S.A.S.;NON;0; 0k-300k;70k-100k;z_High School;Commercial;z_SUV;no;6;1.0;Highly Urban/ Urban;02/02/2022 00:42;complet;dev_integral;284,13
843851522;M;rudologue;Courtois;OUI;1; 0k-300k;70k-100k;Bachelors;Private;Sports Car;no;0;8.0;Highly Urban/ Urban;21/05/2022 22:35;complet;dev_integral;291,56
352733454;M;assistant dentaire;Samson;NON;0;300k-600k;Pas de revenus;Bachelors;Private;z_SUV;no;2;12.0;Highly Urban/ Urban;09/03/2022 16:06;complet;dev_premium;449,91
803824722;F;nivoculteur;Martins;OUI;2;300k-600k;Pas de revenus;Masters;Private;Minivan;no;1;12.0;z_Highly Rural/ Rural;27/02/2022 09:10;complet;dev_integral;336,05
108660852;F;directeur de magasin à grande surface;Bousquet;OUI;0; 0k-300k;40k-70k;Masters;Private;Minivan;no;0;14.0;Highly Urban/ Urban;03/04/2022 03:15;complet;dev_integral;314,85
791714037;F;architecte;Laurent Barbier SA;NON;0; 0k-300k;-20k;Bachelors;Private;Sports Car;no;1;8.0;z_Highly Rural/ Rural;02/04/2022 11:55;complet;dev_express;250,86
173536416;F;sérigraphe;Rodrigues;OUI;1; 0k-300k;-20k;<High School;Private;Minivan;no;1;1.0;Highly Urban/ Urban;08/04/2022 07:47;complet;dev_express;255,96
171256104;F;technicien réalisateur réalisatrice radio;Léger;OUI;0; 0k-300k;70k-100k;Masters;Private;Sports Car;no;0;17.0;Highly Urban/ Urban;31/05/2022 15:46;complet;dev_integral;299,88
733718803;F;webmestre;Sanchez;OUI;0; 0k-300k;40k-70k;z_High School;Commercial;Pickup;yes;0;4.0;Highly Urban/ Urban;16/05/2022 17:40;complet;dev_integral;298,12
324371208;F;chargé hygiène sécurité environnement (HSE);Bodin Picard S.A.R.L.;NON;0;300k-600k;Pas de revenus;Masters;Commercial;Panel Truck;no;1;;Highly Urban/ Urban;22/04/2022 13:14;complet;dev_integral;286,36
420371060;F;pilote de ligne automatisée (chimie - agroalimentaire - industrie pharmaceutique);Coste;NON;0; 0k-300k;20k-40k;z_High School;Commercial;z_SUV;no;2;11.0;Highly Urban/ Urban;30/05/2022 08:43;complet;dev_integral;334,25
591312483;M;médiateur familial familiale;Masson S.A.R.L.;OUI;0; 0k-300k;70k-100k;Bachelors;Private;Pickup;yes;1;11.0;Highly Urban/ Urban;01/02/2022 00:03;complet;dev_express;250,29
707481422;F;chargé de production;Nguyen;NON;0; 0k-300k;-20k;z_High School;Commercial;Minivan;no;2;1.0;Highly Urban/ Urban;31/05/2022 16:23;complet;dev_integral;339,87
828461789;M;mécanicien et technicien;Fischer S.A.S.;NON;0; 0k-300k;70k-100k;Bachelors;Commercial;Minivan;no;0;11.0;z_Highly Rural/ Rural;16/02/2022 07:07;complet;dev_integral;322,3
681097688;F;développeur d'applications mobiles;Lesage;OUI;0; 0k-300k;40k-70k;PhD;Private;Minivan;yes;0;20.0;Highly Urban/ Urban;21/05/2022 22:01;complet;dev_integral;329,61
65858750;M;statisticien industriel industrielle;Étienne;NON;0; 0k-300k;-20k;z_High School;Private;z_SUV;no;2;1.0;Highly Urban/ Urban;26/04/2022 15:07;complet;dev_express;265,7
410548344;M;administrateur de biens;Charrier;NON;0;300k-600k;Pas de revenus;Masters;Commercial;Pickup;no;6;;Highly Urban/ Urban;14/01/2022 19:18;complet;dev_integral;286,98
485486006;F;testeur;Daniel;NON;0; 0k-300k;-20k;z_High School;Commercial;Van;no;0;12.0;Highly Urban/ Urban;16/02/2022 23:39;complet;dev_express;252,05
897417305;M;auteur-compositeur interprète interprète;Humbert Cohen S.A.S.;NON;0; 0k-300k;Pas de revenus;Masters;Private;Sports Car;no;0;16.0;Highly Urban/ Urban;01/01/2022 22:26;complet;dev_express;261,98
726519526;M;artiste de cirque;Guérin Allard SA;OUI;0; 0k-300k;-20k;z_High School;Private;z_SUV;no;0;1.0;z_Highly Rural/ Rural;14/01/2022 11:21;complet;dev_integral;289,28
829430160;F;commercial export;Gosselin Langlois S.A.R.L.;OUI;0; 0k-300k;40k-70k;z_High School;Commercial;Van;yes;0;6.0;Highly Urban/ Urban;10/05/2022 08:25;complet;dev_premium;539,36
394231712;F;animateur nature nature;Ruiz Pons SARL;NON;0; 0k-300k;40k-70k;Bachelors;Commercial;Pickup;no;1;;Highly Urban/ Urban;02/05/2022 22:21;complet;dev_express;283,26
182169284;F;responsable de site de traitement des déchets;Dupuy;OUI;3; 0k-300k;20k-40k;z_High School;Commercial;Van;no;1;6.0;z_Highly Rural/ Rural;10/02/2022 04:16;complet;dev_express;278,29
810329333;M;hydrogéologue;Morel Dubois SA;NON;0;300k-600k;Pas de revenus;Bachelors;Commercial;Panel Truck;yes;0;13.0;z_Highly Rural/ Rural;08/01/2022 11:44;complet;dev_integral;305,83
342803111;F;éducateur de jeunes enfants;Leclercq;NON;0; 0k-300k;Pas de revenus;PhD;Private;Van;yes;0;10.0;Highly Urban/ Urban;12/01/2022 23:08;complet;dev_premium;335,11
366029224;F;conducteur de travaux  agricoles;Bertrand Moulin SARL;NON;0; 0k-300k;-20k;z_High School;Private;Pickup;yes;1;1.0;Highly Urban/ Urban;27/05/2022 23:47;complet;dev_express;279,89
60329948;M;convoyeur de fonds;Pereira;OUI;2; 0k-300k;40k-70k;z_High School;Commercial;z_SUV;no;6;5.0;Highly Urban/ Urban;10/04/2022 22:38;complet;dev_premium;444,44
945949803;F;animateur de bassin versant;Albert Collet et Fils;NON;0;Non connue;20k-40k;<High School;Private;z_SUV;no;0;1.0;Highly Urban/ Urban;23/03/2022 18:01;complet;dev_integral;336,38
929525931;F;agriculteur;Chauveau Jacquet S.A.;OUI;0; 0k-300k;-20k;Masters;Private;z_SUV;no;0;9.0;Highly Urban/ Urban;24/05/2022 20:26;complet;dev_integral;326,44
995761340;F;chercheur en physique;Delaunay;NON;0; 0k-300k;-20k;<High School;Private;z_SUV;no;0;1.0;Highly Urban/ Urban;05/01/2022 12:35;complet;dev_premium;474,58
388307461;F;brodeur;Barbier;NON;0; 0k-300k;70k-100k;Bachelors;Private;Minivan;no;0;11.0;Highly Urban/ Urban;17/05/2022 21:03;complet;dev_vip;554,77
174671893;M;moniteur-éducateur;Pottier Guillou S.A.R.L.;NON;0; 0k-300k;70k-100k;Masters;Commercial;Van;yes;5;;Highly Urban/ Urban;30/05/2022 12:05;complet;dev_express;252,03
326820492;M;conservateur du patrimoine;Le Goff;NON;0; 0k-300k;20k-40k;z_High School;Private;Sports Car;no;3;1.0;Highly Urban/ Urban;25/01/2022 11:38;complet;dev_premium;490,84
249889271;F;palefrenier;Costa SARL;NON;0;300k-600k;Pas de revenus;Masters;Private;Sports Car;no;0;7.0;z_Highly Rural/ Rural;30/01/2022 11:59;complet;dev_integral;307,41
864505372;F;peintre en bâtiment;Fernandes et Fils;NON;0; 0k-300k;40k-70k;z_High School;Commercial;Panel Truck;no;1;1.0;Highly Urban/ Urban;04/01/2022 16:07;complet;dev_premium;488,47
852315084;F;installateur en télécoms;Techer;NON;0;300k-600k;Pas de revenus;Masters;Private;z_SUV;no;0;15.0;Highly Urban/ Urban;11/02/2022 19:58;complet;dev_integral;328,18
922780757;F;maquettiste;Michaud Bonneau S.A.;OUI;0; 0k-300k;40k-70k;Bachelors;Private;Sports Car;no;3;7.0;Highly Urban/ Urban;07/04/2022 02:19;complet;dev_premium;351,77
405037020;F;conseiller en fusions-acquisitions;Girard Grenier SARL;OUI;0; 0k-300k;40k-70k;PhD;Private;Minivan;no;4;17.0;Highly Urban/ Urban;09/02/2022 23:54;complet;dev_express;260,23
693046723;M;responsable de projets culturels;Maurice;NON;0;300k-600k;Pas de revenus;Bachelors;Commercial;Panel Truck;no;2;13.0;Highly Urban/ Urban;27/04/2022 04:09;complet;dev_express;260,05
37477931;F;chirurgien-dentiste;Roger S.A.;OUI;0; 0k-300k;20k-40k;<High School;Private;z_SUV;no;0;4.0;Highly Urban/ Urban;25/05/2022 06:02;complet;dev_integral;313,5
723051889;F;horloger;Weber;NON;0; 0k-300k;20k-40k;z_High School;Commercial;Minivan;no;0;;z_Highly Rural/ Rural;10/02/2022 21:22;complet;dev_express;255,92
119301768;M;rudologue;Baudry;NON;0; 0k-300k;40k-70k;z_High School;Private;Sports Car;yes;9;8.0;Highly Urban/ Urban;14/03/2022 03:24;complet;dev_express;250,09
954222851;M;conducteur de machine onduleuse;Vallet;NON;0; 0k-300k;40k-70k;z_High School;Commercial;Pickup;yes;4;7.0;Highly Urban/ Urban;11/05/2022 10:53;complet;dev_integral;306,33
914469084;M;toiletteur d'animaux;Gros Garnier SA;OUI;1; 0k-300k;40k-70k;z_High School;Commercial;Minivan;yes;0;1.0;Highly Urban/ Urban;09/04/2022 06:44;complet;dev_premium;414,58
864895341;F;ingénieur essais;Chevalier;NON;0; 0k-300k;40k-70k;Bachelors;Commercial;z_SUV;no;2;14.0;z_Highly Rural/ Rural;14/04/2022 10:57;complet;dev_premium;522,86
115686938;M;officier de la Marine nationale;Gilbert;OUI;0; 0k-300k;20k-40k;z_High School;Private;Sports Car;no;3;7.0;Highly Urban/ Urban;18/04/2022 10:41;complet;dev_express;263,73
161360224;M;contrôleur technique automobile;Roger;NON;0; 0k-300k;40k-70k;z_High School;Commercial;Minivan;yes;0;1.0;Highly Urban/ Urban;23/03/2022 00:19;complet;dev_express;275,11
930884352;M;technicien plasturgiste;Schneider;NON;0;Non connue;40k-70k;Bachelors;Commercial;Minivan;yes;6;;Highly Urban/ Urban;09/05/2022 19:49;complet;dev_integral;306,06
289561426;M;vendeur-conseil en matériel agricole;Potier S.A.R.L.;NON;0; 0k-300k;20k-40k;Bachelors;Private;Minivan;no;0;12.0;z_Highly Rural/ Rural;04/02/2022 03:00;complet;dev_express;255,66
712302160;M;vendeur-magasinier en fournitures automobiles;Georges Foucher SA;OUI;1; 0k-300k;20k-40k;z_High School;Commercial;Panel Truck;yes;1;8.0;Highly Urban/ Urban;19/04/2022 01:02;complet;dev_premium;533,34
103995962;F;architecte des systèmes d'information;Picard;OUI;0; 0k-300k;20k-40k;<High School;Private;z_SUV;no;0;5.0;z_Highly Rural/ Rural;03/04/2022 22:13;complet;dev_integral;337,24
983789161;F;data manager;Schneider;OUI;1; 0k-300k;40k-70k;Bachelors;Private;Minivan;no;1;8.0;z_Highly Rural/ Rural;18/01/2022 05:21;complet;dev_integral;294,76
450097524;F;greffier;Jean;NON;0;300k-600k;Pas de revenus;PhD;Commercial;Panel Truck;yes;1;16.0;Highly Urban/ Urban;23/03/2022 16:17;complet;dev_express;268,94
249934599;F;staffeur-ornemaniste;Dijoux;NON;0; 0k-300k;40k-70k;PhD;Private;z_SUV;yes;1;;Highly Urban/ Urban;02/05/2022 16:43;complet;dev_integral;290,84
750731752;F;maquettiste;Pichon;NON;0; 0k-300k;40k-70k;Bachelors;Commercial;Van;no;1;5.0;Highly Urban/ Urban;19/01/2022 00:38;complet;dev_express;259,92
9697388;M;animateur d'activités physiques et sportives pour tous;Chartier S.A.;OUI;0; 0k-300k;40k-70k;z_High School;Commercial;Van;no;5;;Highly Urban/ Urban;15/02/2022 23:41;complet;dev_integral;294,79
583441358;M;artiste de cirque;Legendre Barbier SA;NON;0;300k-600k;Pas de revenus;Masters;Private;z_SUV;no;0;13.0;Highly Urban/ Urban;03/01/2022 06:55;complet;dev_premium;502,24
835221275;F;géotechnicien;Vincent;OUI;0; 0k-300k;20k-40k;z_High School;Private;Pickup;yes;2;6.0;Highly Urban/ Urban;27/03/2022 02:40;complet;dev_express;250,53
588741868;F;pilote d'hélicoptère;Salmon;NON;0; 0k-300k;70k-100k;Masters;Private;z_SUV;no;8;19.0;Highly Urban/ Urban;02/04/2022 14:20;complet;dev_premium;405,34
702961342;M;électromécanicien;Labbé;NON;0; 0k-300k;20k-40k;<High School;Private;Sports Car;no;0;1.0;Highly Urban/ Urban;30/04/2022 22:44;complet;dev_premium;510,58
22340563;M;souffleur de verre;Allain;OUI;1; 0k-300k;20k-40k;z_High School;Private;Minivan;no;1;1.0;z_Highly Rural/ Rural;07/04/2022 11:09;complet;dev_integral;338,12
360476883;M;assistant de service social;Legendre;OUI;0; 0k-300k;Pas de revenus;PhD;Private;Sports Car;no;0;16.0;Highly Urban/ Urban;22/01/2022 06:45;complet;dev_integral;317,4
35699337;M;inspecteur de banque;Collet Salmon S.A.R.L.;OUI;1; 0k-300k;Pas de revenus;PhD;Commercial;Pickup;no;0;18.0;z_Highly Rural/ Rural;07/05/2022 03:05;complet;dev_integral;322,32
88744550;F;garde (chasse, pêche, littoral, rivière, parcs nationaux);Nguyen SARL;NON;0; 0k-300k;70k-100k;Bachelors;Private;z_SUV;no;4;3.0;Highly Urban/ Urban;07/01/2022 07:53;complet;dev_premium;538,88
473317996;F;chargé de recherche en recrutement;Benard Ruiz S.A.S.;OUI;0;300k-600k;Pas de revenus;Bachelors;Commercial;z_SUV;no;5;5.0;Highly Urban/ Urban;05/01/2022 18:21;complet;dev_integral;334,48
199865035;F;conducteur opérateur opératrice de scierie;Courtois Gautier SA;NON;0; 0k-300k;20k-40k;Bachelors;Commercial;Minivan;no;0;1.0;Highly Urban/ Urban;13/05/2022 15:01;complet;dev_integral;318,22
832341300;M;chef des ventes;Lebreton;NON;0;300k-600k;Pas de revenus;Bachelors;Private;Minivan;no;4;10.0;Highly Urban/ Urban;11/05/2022 05:29;complet;dev_express;253,64
192407030;F;conducteur de bus ou d'autocar;Louis;NON;0; 0k-300k;20k-40k;Bachelors;Private;z_SUV;no;3;9.0;Highly Urban/ Urban;29/03/2022 05:23;complet;dev_integral;310,03
893178600;M;anatomiste;Rémy;OUI;0; 0k-300k;20k-40k;z_High School;Private;z_SUV;no;0;3.0;z_Highly Rural/ Rural;12/02/2022 09:30;complet;dev_premium;446,4
37246864;F;conseiller en assurances;Allain;NON;0; 0k-300k;-20k;<High School;Private;Minivan;yes;0;1.0;Highly Urban/ Urban;18/03/2022 03:20;complet;dev_premium;323,71
445582540;F;ingénieur concepteur conceptrice en mécanique;Hervé;NON;0; 0k-300k;20k-40k;<High School;Private;Pickup;yes;5;1.0;Highly Urban/ Urban;25/01/2022 12:09;complet;dev_express;273,49
648577877;F;statisticien;Carre;NON;0; 0k-300k;40k-70k;z_High School;Private;z_SUV;no;3;;Highly Urban/ Urban;11/05/2022 03:18;complet;dev_express;268,08
8467576;M;ingénieur gaz;Colas;OUI;2; 0k-300k;40k-70k;Bachelors;Private;Minivan;yes;0;7.0;Highly Urban/ Urban;04/05/2022 06:00;complet;dev_express;251,24
288561163;F;traducteur-interprète;Maréchal;NON;0; 0k-300k;70k-100k;PhD;Private;Minivan;yes;3;;Highly Urban/ Urban;22/01/2022 22:28;complet;dev_express;277,25
989121977;F;ingénieur papetier papetière;Meyer;NON;0; 0k-300k;40k-70k;Bachelors;Commercial;z_SUV;no;2;10.0;Highly Urban/ Urban;06/01/2022 14:38;complet;dev_express;256,99
195844876;F;attaché commercial commerciale;Gomez;OUI;0; 0k-300k;-20k;<High School;Private;z_SUV;no;2;7.0;z_Highly Rural/ Rural;11/04/2022 02:23;complet;dev_integral;310,35
540229328;M;ingénieur brevets;Petitjean Humbert SARL;NON;0; 0k-300k;40k-70k;Masters;Private;Pickup;no;0;16.0;Highly Urban/ Urban;22/03/2022 21:40;complet;dev_integral;288,06
31091202;F;audioprothésiste;Pinto;NON;0;300k-600k;Pas de revenus;PhD;Commercial;Panel Truck;no;0;15.0;Highly Urban/ Urban;31/03/2022 19:09;complet;dev_premium;513,79
904934030;F;canalisateur;Breton;NON;0;300k-600k;Pas de revenus;Masters;Private;z_SUV;no;0;15.0;Highly Urban/ Urban;09/03/2022 15:11;complet;dev_integral;293,6
919497852;M;vendeur-conseil en matériel agricole;Roussel;OUI;0; 0k-300k;20k-40k;<High School;Private;z_SUV;no;5;1.0;Highly Urban/ Urban;07/05/2022 11:43;complet;dev_integral;287,88
397609188;F;opérateur sur machine à commande numérique;Laurent et Fils;NON;0; 0k-300k;70k-100k;PhD;Private;Minivan;yes;3;10.0;Highly Urban/ Urban;24/02/2022 02:03;complet;dev_integral;315,82
583493255;F;ingénieur chimiste;Bonneau;NON;0;Non connue;70k-100k;Masters;Private;Minivan;no;0;15.0;Highly Urban/ Urban;24/05/2022 09:47;complet;dev_express;275,89
359736972;M;reporter-photographe;Payet SA;NON;0;300k-600k;70k-100k;z_High School;Commercial;z_SUV;no;0;7.0;Highly Urban/ Urban;25/02/2022 23:45;complet;dev_express;283,32
247258580;F;ingénieur en fonderie;Bertrand;NON;0; 0k-300k;-20k;Bachelors;Commercial;Pickup;yes;0;11.0;Highly Urban/ Urban;29/03/2022 07:38;complet;dev_express;278,57
263632369;F;coffreur-boiseur;Guérin;OUI;1;Non connue;70k-100k;Masters;Private;Sports Car;no;6;12.0;Highly Urban/ Urban;10/05/2022 14:59;complet;dev_express;278,88
24038801;M;ingénieur radioprotection;David S.A.S.;OUI;0; 0k-300k;40k-70k;z_High School;Private;z_SUV;no;3;5.0;Highly Urban/ Urban;14/05/2022 19:19;complet;dev_integral;294,07
39016793;F;directeur de restaurant;Guillaume;NON;0; 0k-300k;Pas de revenus;Bachelors;Private;Van;yes;3;12.0;Highly Urban/ Urban;19/01/2022 01:48;complet;dev_integral;287,36
638602003;M;consultant en informatique décisionnelle;Arnaud S.A.R.L.;OUI;2; 0k-300k;40k-70k;z_High School;Commercial;Pickup;no;0;7.0;Highly Urban/ Urban;27/05/2022 14:41;complet;dev_premium;444,12
903207853;M;gestionnaire de contrats informatiques;Delorme S.A.;OUI;0; 0k-300k;-20k;<High School;Commercial;Van;yes;0;1.0;z_Highly Rural/ Rural;13/01/2022 11:51;complet;dev_integral;327,96
529008078;M;technicien de maintenance en informatique;Monnier;NON;0; 0k-300k;20k-40k;z_High School;Private;Pickup;yes;0;10.0;Highly Urban/ Urban;08/04/2022 01:47;complet;dev_integral;324,54
349140341;F;responsable assurance qualité;Gillet S.A.R.L.;NON;0; 0k-300k;70k-100k;Masters;Private;Minivan;no;2;15.0;Highly Urban/ Urban;26/04/2022 15:04;complet;dev_integral;282
133687781;M;art-thérapeute;Roche;NON;0;300k-600k;Pas de revenus;Masters;Private;z_SUV;no;1;20.0;Highly Urban/ Urban;30/01/2022 17:15;complet;dev_integral;304,82
639473172;F;vendeur en magasin;Ribeiro SA;NON;0; 0k-300k;40k-70k;z_High School;Commercial;z_SUV;no;5;12.0;z_Highly Rural/ Rural;18/05/2022 05:21;complet;dev_express;265,76
